     r (a_0)         v_en         v_ha         v_xc
 1.83524e-04 -2.17955e+04  4.75491e+00 -2.35310e+00
 1.85105e-04 -2.16094e+04  4.75491e+00 -2.35354e+00
 1.86699e-04 -2.14248e+04  4.75491e+00 -2.35397e+00
 1.88308e-04 -2.12418e+04  4.75491e+00 -2.35440e+00
 1.89930e-04 -2.10604e+04  4.75491e+00 -2.35482e+00
 1.91566e-04 -2.08805e+04  4.75491e+00 -2.35524e+00
 1.93217e-04 -2.07022e+04  4.75491e+00 -2.35566e+00
 1.94881e-04 -2.05253e+04  4.75491e+00 -2.35608e+00
 1.96560e-04 -2.03500e+04  4.75491e+00 -2.35649e+00
 1.98253e-04 -2.01762e+04  4.75491e+00 -2.35689e+00
 1.99961e-04 -2.00039e+04  4.75491e+00 -2.35729e+00
 2.01684e-04 -1.98330e+04  4.75491e+00 -2.35769e+00
 2.03421e-04 -1.96636e+04  4.75491e+00 -2.35809e+00
 2.05174e-04 -1.94957e+04  4.75491e+00 -2.35848e+00
 2.06941e-04 -1.93292e+04  4.75491e+00 -2.35887e+00
 2.08724e-04 -1.91641e+04  4.75491e+00 -2.35925e+00
 2.10522e-04 -1.90004e+04  4.75491e+00 -2.35963e+00
 2.12336e-04 -1.88381e+04  4.75491e+00 -2.36001e+00
 2.14165e-04 -1.86772e+04  4.75491e+00 -2.36039e+00
 2.16010e-04 -1.85177e+04  4.75491e+00 -2.36076e+00
 2.17871e-04 -1.83595e+04  4.75491e+00 -2.36112e+00
 2.19748e-04 -1.82027e+04  4.75491e+00 -2.36149e+00
 2.21641e-04 -1.80472e+04  4.75491e+00 -2.36185e+00
 2.23550e-04 -1.78931e+04  4.75491e+00 -2.36221e+00
 2.25476e-04 -1.77403e+04  4.75491e+00 -2.36256e+00
 2.27418e-04 -1.75887e+04  4.75491e+00 -2.36291e+00
 2.29377e-04 -1.74385e+04  4.75491e+00 -2.36326e+00
 2.31353e-04 -1.72896e+04  4.75491e+00 -2.36360e+00
 2.33347e-04 -1.71419e+04  4.75491e+00 -2.36394e+00
 2.35357e-04 -1.69955e+04  4.75491e+00 -2.36428e+00
 2.37384e-04 -1.68503e+04  4.75491e+00 -2.36462e+00
 2.39429e-04 -1.67064e+04  4.75491e+00 -2.36495e+00
 2.41492e-04 -1.65637e+04  4.75491e+00 -2.36528e+00
 2.43572e-04 -1.64222e+04  4.75491e+00 -2.36560e+00
 2.45671e-04 -1.62820e+04  4.75491e+00 -2.36593e+00
 2.47787e-04 -1.61429e+04  4.75491e+00 -2.36624e+00
 2.49922e-04 -1.60050e+04  4.75491e+00 -2.36656e+00
 2.52075e-04 -1.58683e+04  4.75491e+00 -2.36688e+00
 2.54246e-04 -1.57328e+04  4.75491e+00 -2.36719e+00
 2.56437e-04 -1.55984e+04  4.75491e+00 -2.36749e+00
 2.58646e-04 -1.54652e+04  4.75491e+00 -2.36780e+00
 2.60874e-04 -1.53331e+04  4.75491e+00 -2.36810e+00
 2.63121e-04 -1.52021e+04  4.75491e+00 -2.36840e+00
 2.65388e-04 -1.50723e+04  4.75491e+00 -2.36870e+00
 2.67674e-04 -1.49435e+04  4.75491e+00 -2.36899e+00
 2.69980e-04 -1.48159e+04  4.75491e+00 -2.36928e+00
 2.72306e-04 -1.46894e+04  4.75491e+00 -2.36957e+00
 2.74652e-04 -1.45639e+04  4.75491e+00 -2.36986e+00
 2.77018e-04 -1.44395e+04  4.75491e+00 -2.37014e+00
 2.79404e-04 -1.43162e+04  4.75491e+00 -2.37042e+00
 2.81811e-04 -1.41939e+04  4.75491e+00 -2.37070e+00
 2.84239e-04 -1.40727e+04  4.75491e+00 -2.37097e+00
 2.86688e-04 -1.39525e+04  4.75491e+00 -2.37124e+00
 2.89157e-04 -1.38333e+04  4.75491e+00 -2.37151e+00
 2.91648e-04 -1.37151e+04  4.75491e+00 -2.37178e+00
 2.94161e-04 -1.35980e+04  4.75491e+00 -2.37204e+00
 2.96695e-04 -1.34819e+04  4.75491e+00 -2.37231e+00
 2.99251e-04 -1.33667e+04  4.75491e+00 -2.37257e+00
 3.01829e-04 -1.32525e+04  4.75491e+00 -2.37282e+00
 3.04429e-04 -1.31393e+04  4.75491e+00 -2.37308e+00
 3.07052e-04 -1.30271e+04  4.75490e+00 -2.37333e+00
 3.09697e-04 -1.29159e+04  4.75490e+00 -2.37358e+00
 3.12365e-04 -1.28055e+04  4.75490e+00 -2.37383e+00
 3.15056e-04 -1.26962e+04  4.75490e+00 -2.37407e+00
 3.17770e-04 -1.25877e+04  4.75490e+00 -2.37431e+00
 3.20507e-04 -1.24802e+04  4.75490e+00 -2.37455e+00
 3.23269e-04 -1.23736e+04  4.75490e+00 -2.37479e+00
 3.26053e-04 -1.22679e+04  4.75490e+00 -2.37502e+00
 3.28862e-04 -1.21631e+04  4.75490e+00 -2.37526e+00
 3.31695e-04 -1.20593e+04  4.75490e+00 -2.37549e+00
 3.34553e-04 -1.19563e+04  4.75490e+00 -2.37572e+00
 3.37435e-04 -1.18541e+04  4.75490e+00 -2.37594e+00
 3.40342e-04 -1.17529e+04  4.75490e+00 -2.37617e+00
 3.43274e-04 -1.16525e+04  4.75490e+00 -2.37639e+00
 3.46231e-04 -1.15530e+04  4.75490e+00 -2.37661e+00
 3.49214e-04 -1.14543e+04  4.75490e+00 -2.37683e+00
 3.52222e-04 -1.13565e+04  4.75490e+00 -2.37704e+00
 3.55256e-04 -1.12595e+04  4.75490e+00 -2.37725e+00
 3.58317e-04 -1.11633e+04  4.75490e+00 -2.37746e+00
 3.61404e-04 -1.10680e+04  4.75490e+00 -2.37767e+00
 3.64517e-04 -1.09734e+04  4.75490e+00 -2.37788e+00
 3.67657e-04 -1.08797e+04  4.75490e+00 -2.37808e+00
 3.70825e-04 -1.07868e+04  4.75490e+00 -2.37829e+00
 3.74019e-04 -1.06946e+04  4.75490e+00 -2.37849e+00
 3.77241e-04 -1.06033e+04  4.75490e+00 -2.37868e+00
 3.80491e-04 -1.05127e+04  4.75490e+00 -2.37888e+00
 3.83769e-04 -1.04229e+04  4.75490e+00 -2.37907e+00
 3.87075e-04 -1.03339e+04  4.75490e+00 -2.37927e+00
 3.90410e-04 -1.02456e+04  4.75490e+00 -2.37946e+00
 3.93773e-04 -1.01581e+04  4.75490e+00 -2.37964e+00
 3.97165e-04 -1.00714e+04  4.75490e+00 -2.37983e+00
 4.00587e-04 -9.98536e+03  4.75490e+00 -2.38002e+00
 4.04038e-04 -9.90007e+03  4.75490e+00 -2.38020e+00
 4.07518e-04 -9.81551e+03  4.75490e+00 -2.38038e+00
 4.11029e-04 -9.73167e+03  4.75490e+00 -2.38056e+00
 4.14570e-04 -9.64855e+03  4.75490e+00 -2.38073e+00
 4.18141e-04 -9.56614e+03  4.75490e+00 -2.38091e+00
 4.21743e-04 -9.48444e+03  4.75490e+00 -2.38108e+00
 4.25377e-04 -9.40343e+03  4.75490e+00 -2.38125e+00
 4.29041e-04 -9.32311e+03  4.75490e+00 -2.38142e+00
 4.32737e-04 -9.24348e+03  4.75490e+00 -2.38159e+00
 4.36465e-04 -9.16453e+03  4.75490e+00 -2.38175e+00
 4.40225e-04 -9.08626e+03  4.75490e+00 -2.38192e+00
 4.44018e-04 -9.00865e+03  4.75490e+00 -2.38208e+00
 4.47843e-04 -8.93171e+03  4.75490e+00 -2.38224e+00
 4.51701e-04 -8.85542e+03  4.75490e+00 -2.38240e+00
 4.55592e-04 -8.77978e+03  4.75490e+00 -2.38255e+00
 4.59517e-04 -8.70479e+03  4.75490e+00 -2.38271e+00
 4.63476e-04 -8.63044e+03  4.75490e+00 -2.38286e+00
 4.67468e-04 -8.55673e+03  4.75490e+00 -2.38301e+00
 4.71495e-04 -8.48364e+03  4.75490e+00 -2.38316e+00
 4.75557e-04 -8.41118e+03  4.75490e+00 -2.38331e+00
 4.79654e-04 -8.33934e+03  4.75490e+00 -2.38345e+00
 4.83786e-04 -8.26812e+03  4.75490e+00 -2.38360e+00
 4.87954e-04 -8.19750e+03  4.75490e+00 -2.38374e+00
 4.92158e-04 -8.12748e+03  4.75490e+00 -2.38388e+00
 4.96397e-04 -8.05806e+03  4.75490e+00 -2.38402e+00
 5.00674e-04 -7.98924e+03  4.75490e+00 -2.38416e+00
 5.04987e-04 -7.92100e+03  4.75490e+00 -2.38430e+00
 5.09337e-04 -7.85334e+03  4.75490e+00 -2.38443e+00
 5.13725e-04 -7.78627e+03  4.75490e+00 -2.38456e+00
 5.18151e-04 -7.71976e+03  4.75490e+00 -2.38470e+00
 5.22614e-04 -7.65383e+03  4.75490e+00 -2.38483e+00
 5.27117e-04 -7.58845e+03  4.75490e+00 -2.38495e+00
 5.31658e-04 -7.52364e+03  4.75490e+00 -2.38508e+00
 5.36238e-04 -7.45938e+03  4.75490e+00 -2.38520e+00
 5.40857e-04 -7.39567e+03  4.75490e+00 -2.38533e+00
 5.45517e-04 -7.33250e+03  4.75490e+00 -2.38545e+00
 5.50216e-04 -7.26987e+03  4.75490e+00 -2.38557e+00
 5.54956e-04 -7.20778e+03  4.75490e+00 -2.38569e+00
 5.59737e-04 -7.14622e+03  4.75490e+00 -2.38581e+00
 5.64559e-04 -7.08518e+03  4.75490e+00 -2.38592e+00
 5.69422e-04 -7.02466e+03  4.75490e+00 -2.38604e+00
 5.74328e-04 -6.96466e+03  4.75490e+00 -2.38615e+00
 5.79276e-04 -6.90518e+03  4.75490e+00 -2.38626e+00
 5.84266e-04 -6.84620e+03  4.75490e+00 -2.38637e+00
 5.89299e-04 -6.78772e+03  4.75490e+00 -2.38648e+00
 5.94376e-04 -6.72975e+03  4.75490e+00 -2.38659e+00
 5.99496e-04 -6.67227e+03  4.75490e+00 -2.38669e+00
 6.04661e-04 -6.61528e+03  4.75490e+00 -2.38680e+00
 6.09870e-04 -6.55878e+03  4.75490e+00 -2.38690e+00
 6.15124e-04 -6.50276e+03  4.75490e+00 -2.38700e+00
 6.20423e-04 -6.44722e+03  4.75490e+00 -2.38710e+00
 6.25768e-04 -6.39215e+03  4.75490e+00 -2.38720e+00
 6.31158e-04 -6.33755e+03  4.75490e+00 -2.38729e+00
 6.36596e-04 -6.28342e+03  4.75490e+00 -2.38739e+00
 6.42080e-04 -6.22976e+03  4.75490e+00 -2.38748e+00
 6.47611e-04 -6.17655e+03  4.75490e+00 -2.38758e+00
 6.53190e-04 -6.12379e+03  4.75490e+00 -2.38767e+00
 6.58817e-04 -6.07149e+03  4.75490e+00 -2.38776e+00
 6.64493e-04 -6.01963e+03  4.75490e+00 -2.38785e+00
 6.70217e-04 -5.96821e+03  4.75490e+00 -2.38793e+00
 6.75991e-04 -5.91724e+03  4.75490e+00 -2.38802e+00
 6.81814e-04 -5.86670e+03  4.75489e+00 -2.38810e+00
 6.87688e-04 -5.81659e+03  4.75489e+00 -2.38819e+00
 6.93612e-04 -5.76691e+03  4.75489e+00 -2.38827e+00
 6.99588e-04 -5.71765e+03  4.75489e+00 -2.38835e+00
 7.05615e-04 -5.66882e+03  4.75489e+00 -2.38843e+00
 7.11693e-04 -5.62040e+03  4.75489e+00 -2.38851e+00
 7.17824e-04 -5.57239e+03  4.75489e+00 -2.38858e+00
 7.24008e-04 -5.52480e+03  4.75489e+00 -2.38866e+00
 7.30245e-04 -5.47761e+03  4.75489e+00 -2.38873e+00
 7.36536e-04 -5.43083e+03  4.75489e+00 -2.38881e+00
 7.42881e-04 -5.38444e+03  4.75489e+00 -2.38888e+00
 7.49281e-04 -5.33845e+03  4.75489e+00 -2.38895e+00
 7.55736e-04 -5.29285e+03  4.75489e+00 -2.38902e+00
 7.62246e-04 -5.24765e+03  4.75489e+00 -2.38908e+00
 7.68813e-04 -5.20283e+03  4.75489e+00 -2.38915e+00
 7.75436e-04 -5.15839e+03  4.75489e+00 -2.38922e+00
 7.82116e-04 -5.11433e+03  4.75489e+00 -2.38928e+00
 7.88854e-04 -5.07065e+03  4.75489e+00 -2.38934e+00
 7.95650e-04 -5.02734e+03  4.75489e+00 -2.38940e+00
 8.02504e-04 -4.98440e+03  4.75489e+00 -2.38946e+00
 8.09418e-04 -4.94183e+03  4.75489e+00 -2.38952e+00
 8.16390e-04 -4.89962e+03  4.75489e+00 -2.38958e+00
 8.23423e-04 -4.85777e+03  4.75489e+00 -2.38964e+00
 8.30517e-04 -4.81628e+03  4.75489e+00 -2.38969e+00
 8.37672e-04 -4.77514e+03  4.75489e+00 -2.38975e+00
 8.44888e-04 -4.73435e+03  4.75489e+00 -2.38980e+00
 8.52167e-04 -4.69392e+03  4.75489e+00 -2.38985e+00
 8.59508e-04 -4.65383e+03  4.75489e+00 -2.38990e+00
 8.66912e-04 -4.61408e+03  4.75489e+00 -2.38995e+00
 8.74381e-04 -4.57467e+03  4.75489e+00 -2.39000e+00
 8.81913e-04 -4.53559e+03  4.75489e+00 -2.39004e+00
 8.89511e-04 -4.49686e+03  4.75489e+00 -2.39009e+00
 8.97173e-04 -4.45845e+03  4.75489e+00 -2.39013e+00
 9.04902e-04 -4.42037e+03  4.75489e+00 -2.39018e+00
 9.12698e-04 -4.38261e+03  4.75488e+00 -2.39022e+00
 9.20561e-04 -4.34518e+03  4.75488e+00 -2.39026e+00
 9.28491e-04 -4.30807e+03  4.75488e+00 -2.39030e+00
 9.36490e-04 -4.27127e+03  4.75488e+00 -2.39034e+00
 9.44557e-04 -4.23479e+03  4.75488e+00 -2.39038e+00
 9.52694e-04 -4.19862e+03  4.75488e+00 -2.39041e+00
 9.60902e-04 -4.16276e+03  4.75488e+00 -2.39045e+00
 9.69180e-04 -4.12720e+03  4.75488e+00 -2.39048e+00
 9.77529e-04 -4.09195e+03  4.75488e+00 -2.39051e+00
 9.85950e-04 -4.05700e+03  4.75488e+00 -2.39054e+00
 9.94444e-04 -4.02235e+03  4.75488e+00 -2.39057e+00
 1.00301e-03 -3.98799e+03  4.75488e+00 -2.39060e+00
 1.01165e-03 -3.95393e+03  4.75488e+00 -2.39063e+00
 1.02037e-03 -3.92016e+03  4.75488e+00 -2.39066e+00
 1.02916e-03 -3.88668e+03  4.75488e+00 -2.39068e+00
 1.03802e-03 -3.85348e+03  4.75488e+00 -2.39071e+00
 1.04696e-03 -3.82057e+03  4.75488e+00 -2.39073e+00
 1.05598e-03 -3.78793e+03  4.75488e+00 -2.39075e+00
 1.06508e-03 -3.75558e+03  4.75488e+00 -2.39077e+00
 1.07426e-03 -3.72350e+03  4.75488e+00 -2.39079e+00
 1.08351e-03 -3.69170e+03  4.75488e+00 -2.39081e+00
 1.09285e-03 -3.66017e+03  4.75487e+00 -2.39083e+00
 1.10226e-03 -3.62891e+03  4.75487e+00 -2.39085e+00
 1.11176e-03 -3.59791e+03  4.75487e+00 -2.39086e+00
 1.12133e-03 -3.56718e+03  4.75487e+00 -2.39088e+00
 1.13099e-03 -3.53671e+03  4.75487e+00 -2.39089e+00
 1.14074e-03 -3.50651e+03  4.75487e+00 -2.39090e+00
 1.15056e-03 -3.47656e+03  4.75487e+00 -2.39091e+00
 1.16048e-03 -3.44686e+03  4.75487e+00 -2.39092e+00
 1.17047e-03 -3.41742e+03  4.75487e+00 -2.39093e+00
 1.18056e-03 -3.38823e+03  4.75487e+00 -2.39094e+00
 1.19073e-03 -3.35929e+03  4.75487e+00 -2.39094e+00
 1.20098e-03 -3.33060e+03  4.75487e+00 -2.39095e+00
 1.21133e-03 -3.30215e+03  4.75487e+00 -2.39095e+00
 1.22177e-03 -3.27395e+03  4.75487e+00 -2.39096e+00
 1.23229e-03 -3.24599e+03  4.75487e+00 -2.39096e+00
 1.24291e-03 -3.21826e+03  4.75487e+00 -2.39096e+00
 1.25361e-03 -3.19077e+03  4.75486e+00 -2.39096e+00
 1.26441e-03 -3.16352e+03  4.75486e+00 -2.39096e+00
 1.27531e-03 -3.13650e+03  4.75486e+00 -2.39095e+00
 1.28629e-03 -3.10971e+03  4.75486e+00 -2.39095e+00
 1.29737e-03 -3.08315e+03  4.75486e+00 -2.39095e+00
 1.30855e-03 -3.05682e+03  4.75486e+00 -2.39094e+00
 1.31982e-03 -3.03071e+03  4.75486e+00 -2.39093e+00
 1.33119e-03 -3.00482e+03  4.75486e+00 -2.39092e+00
 1.34266e-03 -2.97916e+03  4.75486e+00 -2.39091e+00
 1.35423e-03 -2.95371e+03  4.75486e+00 -2.39090e+00
 1.36589e-03 -2.92848e+03  4.75486e+00 -2.39089e+00
 1.37766e-03 -2.90347e+03  4.75486e+00 -2.39088e+00
 1.38953e-03 -2.87867e+03  4.75485e+00 -2.39086e+00
 1.40150e-03 -2.85409e+03  4.75485e+00 -2.39085e+00
 1.41357e-03 -2.82971e+03  4.75485e+00 -2.39083e+00
 1.42575e-03 -2.80554e+03  4.75485e+00 -2.39082e+00
 1.43803e-03 -2.78158e+03  4.75485e+00 -2.39080e+00
 1.45042e-03 -2.75782e+03  4.75485e+00 -2.39078e+00
 1.46292e-03 -2.73426e+03  4.75485e+00 -2.39076e+00
 1.47552e-03 -2.71091e+03  4.75485e+00 -2.39073e+00
 1.48823e-03 -2.68776e+03  4.75485e+00 -2.39071e+00
 1.50105e-03 -2.66480e+03  4.75485e+00 -2.39069e+00
 1.51398e-03 -2.64204e+03  4.75484e+00 -2.39066e+00
 1.52703e-03 -2.61947e+03  4.75484e+00 -2.39063e+00
 1.54018e-03 -2.59710e+03  4.75484e+00 -2.39061e+00
 1.55345e-03 -2.57492e+03  4.75484e+00 -2.39058e+00
 1.56683e-03 -2.55292e+03  4.75484e+00 -2.39055e+00
 1.58033e-03 -2.53112e+03  4.75484e+00 -2.39052e+00
 1.59394e-03 -2.50950e+03  4.75484e+00 -2.39048e+00
 1.60767e-03 -2.48807e+03  4.75484e+00 -2.39045e+00
 1.62152e-03 -2.46681e+03  4.75484e+00 -2.39042e+00
 1.63549e-03 -2.44575e+03  4.75483e+00 -2.39038e+00
 1.64958e-03 -2.42486e+03  4.75483e+00 -2.39034e+00
 1.66379e-03 -2.40414e+03  4.75483e+00 -2.39031e+00
 1.67813e-03 -2.38361e+03  4.75483e+00 -2.39027e+00
 1.69258e-03 -2.36325e+03  4.75483e+00 -2.39023e+00
 1.70716e-03 -2.34307e+03  4.75483e+00 -2.39018e+00
 1.72187e-03 -2.32305e+03  4.75483e+00 -2.39014e+00
 1.73670e-03 -2.30321e+03  4.75482e+00 -2.39010e+00
 1.75167e-03 -2.28354e+03  4.75482e+00 -2.39005e+00
 1.76676e-03 -2.26404e+03  4.75482e+00 -2.39001e+00
 1.78198e-03 -2.24470e+03  4.75482e+00 -2.38996e+00
 1.79733e-03 -2.22553e+03  4.75482e+00 -2.38991e+00
 1.81281e-03 -2.20652e+03  4.75482e+00 -2.38986e+00
 1.82843e-03 -2.18767e+03  4.75482e+00 -2.38981e+00
 1.84418e-03 -2.16899e+03  4.75481e+00 -2.38975e+00
 1.86007e-03 -2.15046e+03  4.75481e+00 -2.38970e+00
 1.87609e-03 -2.13209e+03  4.75481e+00 -2.38965e+00
 1.89225e-03 -2.11388e+03  4.75481e+00 -2.38959e+00
 1.90855e-03 -2.09583e+03  4.75481e+00 -2.38953e+00
 1.92500e-03 -2.07793e+03  4.75481e+00 -2.38947e+00
 1.94158e-03 -2.06018e+03  4.75480e+00 -2.38941e+00
 1.95831e-03 -2.04258e+03  4.75480e+00 -2.38935e+00
 1.97518e-03 -2.02514e+03  4.75480e+00 -2.38929e+00
 1.99219e-03 -2.00784e+03  4.75480e+00 -2.38923e+00
 2.00935e-03 -1.99069e+03  4.75480e+00 -2.38916e+00
 2.02666e-03 -1.97369e+03  4.75479e+00 -2.38910e+00
 2.04412e-03 -1.95683e+03  4.75479e+00 -2.38903e+00
 2.06173e-03 -1.94012e+03  4.75479e+00 -2.38896e+00
 2.07949e-03 -1.92354e+03  4.75479e+00 -2.38889e+00
 2.09741e-03 -1.90712e+03  4.75479e+00 -2.38882e+00
 2.11548e-03 -1.89083e+03  4.75478e+00 -2.38875e+00
 2.13370e-03 -1.87468e+03  4.75478e+00 -2.38867e+00
 2.15208e-03 -1.85866e+03  4.75478e+00 -2.38860e+00
 2.17062e-03 -1.84279e+03  4.75478e+00 -2.38852e+00
 2.18932e-03 -1.82705e+03  4.75478e+00 -2.38844e+00
 2.20818e-03 -1.81144e+03  4.75477e+00 -2.38836e+00
 2.22721e-03 -1.79597e+03  4.75477e+00 -2.38828e+00
 2.24639e-03 -1.78063e+03  4.75477e+00 -2.38820e+00
 2.26574e-03 -1.76542e+03  4.75477e+00 -2.38812e+00
 2.28526e-03 -1.75035e+03  4.75476e+00 -2.38804e+00
 2.30495e-03 -1.73540e+03  4.75476e+00 -2.38795e+00
 2.32481e-03 -1.72057e+03  4.75476e+00 -2.38786e+00
 2.34483e-03 -1.70588e+03  4.75476e+00 -2.38778e+00
 2.36503e-03 -1.69131e+03  4.75475e+00 -2.38769e+00
 2.38541e-03 -1.67686e+03  4.75475e+00 -2.38759e+00
 2.40596e-03 -1.66254e+03  4.75475e+00 -2.38750e+00
 2.42668e-03 -1.64834e+03  4.75475e+00 -2.38741e+00
 2.44759e-03 -1.63426e+03  4.75474e+00 -2.38731e+00
 2.46868e-03 -1.62030e+03  4.75474e+00 -2.38722e+00
 2.48994e-03 -1.60646e+03  4.75474e+00 -2.38712e+00
 2.51139e-03 -1.59274e+03  4.75473e+00 -2.38702e+00
 2.53303e-03 -1.57914e+03  4.75473e+00 -2.38692e+00
 2.55485e-03 -1.56565e+03  4.75473e+00 -2.38682e+00
 2.57686e-03 -1.55228e+03  4.75472e+00 -2.38671e+00
 2.59906e-03 -1.53902e+03  4.75472e+00 -2.38661e+00
 2.62145e-03 -1.52587e+03  4.75472e+00 -2.38650e+00
 2.64403e-03 -1.51284e+03  4.75471e+00 -2.38639e+00
 2.66681e-03 -1.49992e+03  4.75471e+00 -2.38628e+00
 2.68978e-03 -1.48711e+03  4.75471e+00 -2.38617e+00
 2.71295e-03 -1.47441e+03  4.75470e+00 -2.38606e+00
 2.73633e-03 -1.46181e+03  4.75470e+00 -2.38595e+00
 2.75990e-03 -1.44933e+03  4.75470e+00 -2.38583e+00
 2.78367e-03 -1.43695e+03  4.75469e+00 -2.38572e+00
 2.80766e-03 -1.42468e+03  4.75469e+00 -2.38560e+00
 2.83184e-03 -1.41251e+03  4.75469e+00 -2.38548e+00
 2.85624e-03 -1.40044e+03  4.75468e+00 -2.38536e+00
 2.88084e-03 -1.38848e+03  4.75468e+00 -2.38523e+00
 2.90566e-03 -1.37662e+03  4.75467e+00 -2.38511e+00
 2.93069e-03 -1.36486e+03  4.75467e+00 -2.38498e+00
 2.95594e-03 -1.35321e+03  4.75467e+00 -2.38486e+00
 2.98141e-03 -1.34165e+03  4.75466e+00 -2.38473e+00
 3.00709e-03 -1.33019e+03  4.75466e+00 -2.38460e+00
 3.03299e-03 -1.31883e+03  4.75465e+00 -2.38446e+00
 3.05912e-03 -1.30756e+03  4.75465e+00 -2.38433e+00
 3.08548e-03 -1.29640e+03  4.75465e+00 -2.38419e+00
 3.11206e-03 -1.28532e+03  4.75464e+00 -2.38406e+00
 3.13887e-03 -1.27435e+03  4.75464e+00 -2.38392e+00
 3.16591e-03 -1.26346e+03  4.75463e+00 -2.38378e+00
 3.19318e-03 -1.25267e+03  4.75463e+00 -2.38364e+00
 3.22069e-03 -1.24197e+03  4.75462e+00 -2.38349e+00
 3.24844e-03 -1.23136e+03  4.75462e+00 -2.38335e+00
 3.27642e-03 -1.22084e+03  4.75461e+00 -2.38320e+00
 3.30465e-03 -1.21042e+03  4.75461e+00 -2.38305e+00
 3.33311e-03 -1.20008e+03  4.75460e+00 -2.38290e+00
 3.36183e-03 -1.18983e+03  4.75460e+00 -2.38275e+00
 3.39079e-03 -1.17967e+03  4.75459e+00 -2.38260e+00
 3.42000e-03 -1.16959e+03  4.75459e+00 -2.38244e+00
 3.44946e-03 -1.15960e+03  4.75458e+00 -2.38228e+00
 3.47918e-03 -1.14970e+03  4.75457e+00 -2.38212e+00
 3.50915e-03 -1.13988e+03  4.75457e+00 -2.38196e+00
 3.53938e-03 -1.13014e+03  4.75456e+00 -2.38180e+00
 3.56987e-03 -1.12049e+03  4.75456e+00 -2.38164e+00
 3.60063e-03 -1.11092e+03  4.75455e+00 -2.38147e+00
 3.63164e-03 -1.10143e+03  4.75454e+00 -2.38130e+00
 3.66293e-03 -1.09202e+03  4.75454e+00 -2.38113e+00
 3.69449e-03 -1.08269e+03  4.75453e+00 -2.38096e+00
 3.72631e-03 -1.07345e+03  4.75453e+00 -2.38079e+00
 3.75841e-03 -1.06428e+03  4.75452e+00 -2.38061e+00
 3.79079e-03 -1.05519e+03  4.75451e+00 -2.38043e+00
 3.82345e-03 -1.04618e+03  4.75451e+00 -2.38026e+00
 3.85639e-03 -1.03724e+03  4.75450e+00 -2.38007e+00
 3.88961e-03 -1.02838e+03  4.75449e+00 -2.37989e+00
 3.92312e-03 -1.01960e+03  4.75448e+00 -2.37971e+00
 3.95691e-03 -1.01089e+03  4.75448e+00 -2.37952e+00
 3.99100e-03 -1.00225e+03  4.75447e+00 -2.37933e+00
 4.02538e-03 -9.93694e+02  4.75446e+00 -2.37914e+00
 4.06006e-03 -9.85207e+02  4.75445e+00 -2.37895e+00
 4.09504e-03 -9.76792e+02  4.75445e+00 -2.37875e+00
 4.13031e-03 -9.68449e+02  4.75444e+00 -2.37856e+00
 4.16590e-03 -9.60177e+02  4.75443e+00 -2.37836e+00
 4.20178e-03 -9.51976e+02  4.75442e+00 -2.37816e+00
 4.23798e-03 -9.43845e+02  4.75441e+00 -2.37796e+00
 4.27449e-03 -9.35784e+02  4.75441e+00 -2.37775e+00
 4.31132e-03 -9.27791e+02  4.75440e+00 -2.37754e+00
 4.34846e-03 -9.19867e+02  4.75439e+00 -2.37733e+00
 4.38592e-03 -9.12010e+02  4.75438e+00 -2.37712e+00
 4.42370e-03 -9.04220e+02  4.75437e+00 -2.37691e+00
 4.46181e-03 -8.96497e+02  4.75436e+00 -2.37670e+00
 4.50025e-03 -8.88840e+02  4.75435e+00 -2.37648e+00
 4.53902e-03 -8.81248e+02  4.75434e+00 -2.37626e+00
 4.57812e-03 -8.73721e+02  4.75433e+00 -2.37604e+00
 4.61756e-03 -8.66259e+02  4.75432e+00 -2.37581e+00
 4.65734e-03 -8.58860e+02  4.75431e+00 -2.37559e+00
 4.69746e-03 -8.51524e+02  4.75430e+00 -2.37536e+00
 4.73793e-03 -8.44251e+02  4.75429e+00 -2.37513e+00
 4.77874e-03 -8.37040e+02  4.75428e+00 -2.37489e+00
 4.81991e-03 -8.29891e+02  4.75427e+00 -2.37466e+00
 4.86143e-03 -8.22803e+02  4.75426e+00 -2.37442e+00
 4.90331e-03 -8.15775e+02  4.75425e+00 -2.37418e+00
 4.94555e-03 -8.08807e+02  4.75424e+00 -2.37394e+00
 4.98816e-03 -8.01899e+02  4.75422e+00 -2.37370e+00
 5.03113e-03 -7.95050e+02  4.75421e+00 -2.37345e+00
 5.07447e-03 -7.88259e+02  4.75420e+00 -2.37320e+00
 5.11819e-03 -7.81527e+02  4.75419e+00 -2.37295e+00
 5.16228e-03 -7.74852e+02  4.75418e+00 -2.37269e+00
 5.20675e-03 -7.68233e+02  4.75416e+00 -2.37244e+00
 5.25161e-03 -7.61672e+02  4.75415e+00 -2.37218e+00
 5.29685e-03 -7.55166e+02  4.75414e+00 -2.37192e+00
 5.34248e-03 -7.48716e+02  4.75413e+00 -2.37165e+00
 5.38850e-03 -7.42321e+02  4.75411e+00 -2.37139e+00
 5.43492e-03 -7.35981e+02  4.75410e+00 -2.37112e+00
 5.48174e-03 -7.29695e+02  4.75408e+00 -2.37085e+00
 5.52897e-03 -7.23462e+02  4.75407e+00 -2.37057e+00
 5.57660e-03 -7.17283e+02  4.75406e+00 -2.37029e+00
